Date,ETHUSDT WAVESUSDT_cum_rets,NEOUSDT ATOMUSDT_cum_rets,LTCUSDT ONTUSDT_cum_rets,LTCUSDT HOTUSDT_cum_rets,LTCUSDT IOSTUSDT_cum_rets,LTCUSDT MITHUSDT_cum_rets,QTUMUSDT IOSTUSDT_cum_rets,EOSUSDT MITHUSDT_cum_rets,XLMUSDT ZILUSDT_cum_rets,XLMUSDT MATICUSDT_cum_rets,ONTUSDT ONGUSDT_cum_rets,ONTUSDT IOSTUSDT_cum_rets,ETCUSDT ICXUSDT_cum_rets,ETCUSDT NULSUSDT_cum_rets,ETCUSDT ONGUSDT_cum_rets,ETCUSDT ZILUSDT_cum_rets,ETCUSDT IOSTUSDT_cum_rets,ICXUSDT LINKUSDT_cum_rets,NULSUSDT ONGUSDT_cum_rets,ONGUSDT IOSTUSDT_cum_rets,HOTUSDT IOSTUSDT_cum_rets,ZRXUSDT MATICUSDT_cum_rets,FETUSDT IOSTUSDT_cum_rets,BATUSDT MATICUSDT_cum_rets
2020-03-24,1.6726355257490673,1.4159507239030558,1.3809316915668337,1.777357052486765,1.477945162823728,1.373262868978621,1.0367344432701888,1.0241137754081968,2.5144545402266147,2.4895369329240853,1.259986833772433,1.3182582799175786,1.3049682002725365,1.499025626239079,1.4385183178924583,1.6524760133939735,1.1843262785837476,1.9830187669251034,0.9645607619235269,0.8564881356809286,0.7783475040602477,1.19934847437355,0.6172920559541517,1.3765067975498786
2020-03-25,1.6599035397875377,1.4159507239030558,1.3809316915668337,1.777357052486765,1.4923058051575637,1.416518614645545,1.073362563090109,1.0241137754081968,2.5025402069775313,2.4895369329240853,1.259986833772433,1.3508057560475892,1.3049682002725365,1.5024128191113904,1.433241015296301,1.6524760133939735,1.2175147755985352,1.965536587037351,0.9667496054512378,0.8016405329926864,0.7118395018615686,1.19934847437355,0.5517461087063613,1.3765067975498786
2020-03-26,1.6471978633571467,1.4159507239030558,1.3809316915668337,1.777357052486765,1.4923058051575637,1.415363147121274,1.073362563090109,1.006358372538677,2.5085646597029543,2.4895369329240853,1.259986833772433,1.357434266952349,1.3049682002725365,1.2923131842907094,1.424843356004129,1.6524760133939735,1.2149578546699131,1.9834302721759762,0.8817143868828741,0.8051791149408897,0.7194071666467321,1.19934847437355,0.559049226746893,1.3765067975498786
2020-03-27,1.6537260062655972,1.4159507239030558,1.3741219668668727,1.777357052486765,1.4923058051575637,1.397737426959152,1.073362563090109,1.00673102221353,2.4603410308222564,2.4895369329240853,1.259986833772433,1.3814324809231147,1.3049682002725365,1.4105021479194064,1.4366624350921624,1.6524760133939735,1.2360832559345258,1.925337853443957,0.906821436983688,0.7594972669187219,0.6552129582671591,1.19934847437355,0.49808546478046056,1.3765067975498786
2020-03-28,1.6292958179930408,1.4159507239030558,1.3844706514547456,1.7720674486599641,1.4923058051575637,1.4272412140124373,1.073362563090109,1.0358130474484297,2.4802116088176245,2.4895369329240853,1.259986833772433,1.3814324809231147,1.3049682002725365,1.421237773240379,1.431879954575987,1.6524760133939735,1.2360832559345258,1.9274917012790023,0.9078799530936846,0.7577826032399102,0.6511345885035706,1.19934847437355,0.4956823640041068,1.3765067975498786
2020-03-29,1.6293253736913664,1.4159507239030558,1.3844706514547456,1.7596819440525995,1.4923058051575637,1.4272412140124373,1.073362563090109,1.0581919380059193,2.426302206271516,2.4895369329240853,1.259986833772433,1.3814324809231147,1.3049682002725365,1.4875685860019372,1.4277262876354408,1.6524760133939735,1.2360832559345258,1.8837213307724792,0.936417583422275,0.693443771147057,0.5728784157889862,1.19934847437355,0.42373044469993704,1.3765067975498786
2020-03-30,1.6348029448083325,1.4159507239030558,1.3844706514547456,1.748677894493715,1.5029174166027839,1.4272412140124373,1.0925738234287243,1.0581919380059193,2.4785670556236736,2.4895369329240853,1.259986833772433,1.4038952478174576,1.3649020976394817,1.3176848824985878,1.398213359056276,1.6524760133939735,1.2675160138830364,1.9126542573625909,0.8960957080138168,0.7341498049907413,0.634958035231364,1.243444453355092,0.47944847789319855,1.4180111779616438
2020-03-31,1.7153946176359165,1.4159507239030558,1.3844706514547456,1.7370387328137875,1.5212121133919703,1.4272412140124373,1.1105416728347917,1.0581919380059193,2.48324020729859,2.4895369329240853,1.259986833772433,1.4232853521057915,1.3455696455799133,1.332924663472347,1.3944486238285883,1.6524760133939735,1.2954798911638994,1.9566102556898852,0.9028495861288296,0.7636059838645973,0.6708170477669344,1.2621731062886152,0.5132375498874857,1.4374018715732162
2020-04-01,1.741221315522136,1.4208905626130282,1.3811183298947074,1.7442071774788506,1.5207986905699493,1.412572873939842,1.1105416728347917,1.0379236941970433,2.4942267653061494,2.4895369329240853,1.259986833772433,1.4211718167705882,1.2735553660374992,1.319247763875589,1.4031580534013943,1.6472372497070205,1.2954798911638994,1.9363027456437805,0.8885163488501601,0.7653233542678439,0.671490744175682,1.2816573675593206,0.5136506743544418,1.4547667517552807
2020-04-02,1.7670040895379189,1.4159222178151831,1.3784598423903276,1.7545467742165402,1.513324481563986,1.4077276882906475,1.1105416728347917,1.020593586226279,2.5126779711328107,2.4895369329240853,1.259986833772433,1.4332093424964378,1.2662252444561877,1.3548246733377143,1.3940753199361724,1.634229114825106,1.2954798911638994,1.9389030991744374,0.9136179592722264,0.7653233542678439,0.6990181051630869,1.2816573675593206,0.5390801387985861,1.4547667517552807
2020-04-03,1.7681710889719686,1.4149534402457586,1.3794797619139447,1.7545467742165402,1.5120858902466716,1.4288732899638072,1.1105416728347917,1.0423282424050797,2.509931927616177,2.4895369329240853,1.259986833772433,1.4396233636047775,1.2898830618708248,1.3635879294219,1.3912979531098995,1.6343763467397474,1.2842281459621858,1.9476731735440462,0.9182310081619007,0.7653233542678439,0.7138278247009652,1.2816573675593206,0.5532739124876143,1.4547667517552807
2020-04-04,1.7681710889719686,1.4183275126150816,1.3670272301803368,1.7545467742165402,1.5033317754542848,1.4288732899638072,1.1105416728347917,1.0169155217885317,2.536444169387048,2.4895369329240853,1.259986833772433,1.4396233636047775,1.3005139898850673,1.3718401279265255,1.3863312522575078,1.613002304454068,1.2692934299671583,1.9547261248857826,0.9255472355083265,0.7653233542678439,0.7360281610078622,1.2816573675593206,0.5737459076942837,1.4547667517552807
2020-04-05,1.7681710889719686,1.443496229223028,1.3746816333274785,1.7545467742165402,1.5112808932266013,1.4288732899638072,1.1105416728347917,1.0179906289097351,2.582303823043148,2.4895369329240853,1.259986833772433,1.4396233636047775,1.3126338095730958,1.366376031331607,1.3835063800765313,1.5646905688510597,1.2751869096009396,1.941678472676867,0.9255472355083265,0.7653233542678439,0.7094508846981509,1.2999311299719358,0.5737459076942837,1.4547667517552807
2020-04-06,1.7681710889719686,1.4100555966860275,1.3636798911008992,1.7545467742165402,1.5143432719053356,1.4288732899638072,1.1105416728347917,0.9699075454375256,2.636027205099674,2.4895369329240853,1.259986833772433,1.4396233636047775,1.3128623834287465,1.3811858775696542,1.3848278059435453,1.5442473902090537,1.2501268498832236,2.02364797309194,0.9255472355083265,0.7653233542678439,0.8046992325459557,1.1850756386588905,0.5737459076942837,1.4547667517552807
2020-04-07,1.7964251871377876,1.4165191076402017,1.3747445723118288,1.7491484914207307,1.5143432719053356,1.4288732899638072,1.1152342491302922,0.9903586034994836,2.6072311521175227,2.5293209146852815,1.259986833772433,1.4478578786827874,1.3126216410227018,1.3811858775696542,1.3859397653367946,1.5602621732548068,1.2565732692635456,2.080412007201976,0.9255472355083265,0.7857670364824345,0.7767735454428861,1.2222166736160445,0.5737459076942837,1.4914447615919306
2020-04-08,1.7828379165266561,1.3982620132747574,1.3747445723118288,1.7552637432009797,1.521557311022871,1.4493629891921804,1.1184567608355858,0.9401373929345648,2.6166898974949957,2.478344324859852,1.259986833772433,1.4387965681301949,1.3126216410227018,1.3811858775696542,1.3822634225141655,1.5679760382757175,1.2454786207030548,2.1972488549046636,0.9255472355083265,0.750802178083605,0.8259657421794235,1.1815720952724538,0.5737459076942837,1.447896773814536
2020-04-09,1.814102830028431,1.3819450284361245,1.374302020149608,1.7709677994372113,1.5155248400261272,1.4493629891921804,1.124827745743344,0.9502180857431991,2.6166381764930886,2.4952050387156537,1.259986833772433,1.4516882599073473,1.3126216410227018,1.3811858775696542,1.3837705798335,1.5706241519738495,1.2625497225515998,2.2337469003282044,0.9255472355083265,0.7702389219586239,0.8259657421794235,1.207551800665125,0.5972442822884395,1.4676256640460117
2020-04-10,1.814102830028431,1.4023983221397796,1.386320386882241,1.7709677994372113,1.5137741518997885,1.4493629891921804,1.124827745743344,1.000852644931578,2.5319744288954644,2.6068933665536465,1.259986833772433,1.4772735965507533,1.3045082184194456,1.3805431913171538,1.4153811205408957,1.6036093334281145,1.2811984493091564,2.2337469003282044,0.9880986370665763,0.8353850411949211,0.8259657421794235,1.2883835038170075,0.6896065707410322,1.5610862204239022
2020-04-11,1.814102830028431,1.4033942216992443,1.386320386882241,1.7765327188616982,1.5096515510901234,1.4493629891921804,1.1199894470652476,1.000852644931578,2.5443086414047427,2.6068933665536465,1.2664293658146288,1.4702618122526812,1.3030475462562983,1.4020536595324138,1.423880032255149,1.5919776006056758,1.2811984493091564,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.6955374392928788,1.5610862204239022
2020-04-12,1.814102830028431,1.4085503141369917,1.386320386882241,1.7744962477455108,1.520834333893017,1.4493629891921804,1.1208882385621808,1.000852644931578,2.540495979922576,2.6068933665536465,1.2831838673310887,1.4761209092977745,1.304704093756981,1.3841679999450296,1.437537415140832,1.5990820042381326,1.2811984493091564,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.6901624256949777,1.5610862204239022
2020-04-13,1.814102830028431,1.4141233739249008,1.386320386882241,1.7606822568426923,1.520834333893017,1.4493629891921804,1.1280388351563742,1.000852644931578,2.517749818943955,2.6068933665536465,1.282686149264463,1.4894550815570462,1.3043474402517918,1.3938916041324352,1.4337809471392742,1.5990820042381326,1.2811984493091564,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.6888777550017422,1.5610862204239022
2020-04-14,1.814102830028431,1.4141233739249008,1.386320386882241,1.7620143244650102,1.5216476453154386,1.4422088657729655,1.130235071580621,0.982800155766531,2.5243018092391867,2.6068933665536465,1.289025483906234,1.486697111493867,1.2981600104450368,1.3959326791779347,1.4376957645248716,1.5990820042381326,1.2811984493091564,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.6918640999981216,1.5610862204239022
2020-04-15,1.814102830028431,1.4141233739249008,1.386320386882241,1.7514320311616927,1.5201194481168638,1.4848055468027925,1.1142592217295848,1.0676773466463503,2.5001709131816128,2.6068933665536465,1.2729733705345818,1.4625031013725516,1.2914298476270627,1.3643836261289812,1.4255464999418224,1.5990820042381326,1.2811984493091564,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.7343565441735584,1.5610862204239022
2020-04-16,1.814102830028431,1.4141233739249008,1.385857607745986,1.7748593855002675,1.5179319324998963,1.4848055468027925,1.1314104849465727,1.0676773466463503,2.5478464535447847,2.6068933665536465,1.273059270946618,1.4874741687302067,1.2944069731811352,1.3766459979312875,1.4301124960436309,1.6185555012601336,1.3082844115227923,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.7343565441735584,1.5610862204239022
2020-04-17,1.818718712252564,1.4141233739249008,1.3893315245762778,1.7748593855002675,1.516868267895573,1.4848055468027925,1.1281687099127322,1.0676773466463503,2.5331058716300365,2.6068933665536465,1.2735098750934912,1.488541360783183,1.2950772490891822,1.3744267731354414,1.4331319893446426,1.613016672552771,1.3082844115227923,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.7343565441735584,1.5610862204239022
2020-04-18,1.797676062553668,1.4141233739249008,1.3910361465132375,1.7748593855002675,1.516764226853614,1.4848055468027925,1.1164207408158873,1.0676773466463503,2.568626307709226,2.6068933665536465,1.2805458801046394,1.488541360783183,1.3060023879706313,1.3844368619179346,1.4331319893446426,1.6268559391909743,1.298010310773881,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.2883835038170075,0.7343565441735584,1.5610862204239022
2020-04-19,1.8108966686066001,1.4141233739249008,1.3843888250603336,1.7748593855002675,1.5147666400597264,1.4848055468027925,1.1257939530005299,1.0676773466463503,2.5391426838162534,2.6068933665536465,1.2795242307466599,1.488541360783183,1.3060023879706313,1.3844368619179346,1.4331319893446426,1.6268559391909743,1.3104947636593127,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.313467501167906,0.7343565441735584,1.5610862204239022
2020-04-20,1.8236238112701033,1.4141233739249008,1.3761075940955831,1.7748593855002675,1.5267376719183718,1.4848055468027925,1.1446148284025195,1.0676773466463503,2.4927134245172002,2.6068933665536465,1.2873222270287221,1.488541360783183,1.3060023879706313,1.3760007036764836,1.4331319893446426,1.6268559391909743,1.3385637537846082,2.2337469003282044,0.9880986370665763,0.8429099639015781,0.8259657421794235,1.3687445902638093,0.7343565441735584,1.5610862204239022
2020-04-21,1.8236238112701033,1.4141233739249008,1.3832971265473766,1.7748593855002675,1.5218090750038873,1.4850945336719392,1.1446148284025195,1.0676773466463503,2.5073199453276924,2.6068933665536465,1.2873222270287221,1.4881301431240546,1.3136278811050321,1.3680806395344212,1.4484236171197973,1.6433234370170005,1.3385637537846082,2.2337469003282044,0.9880986370665763,0.845405197316526,0.8259657421794235,1.3687445902638093,0.7343565441735584,1.5610862204239022
2020-04-22,1.8236238112701033,1.4220773738057406,1.3764313541532092,1.7748593855002675,1.5297119249107323,1.4963925631424069,1.1446148284025195,1.0676773466463503,2.515725523676099,2.6068933665536465,1.2873222270287221,1.5001144812054796,1.327429674475187,1.38415805038498,1.441530508647051,1.6473056353549316,1.3385637537846082,2.2337469003282044,0.9880986370665763,0.8754782191846355,0.8259657421794235,1.3687445902638093,0.7343565441735584,1.5610862204239022
2020-04-23,1.8236238112701033,1.411634252197134,1.3761546406011036,1.7748593855002675,1.5406144026617072,1.4963925631424069,1.1446148284025195,1.0676773466463503,2.517692673862082,2.6068933665536465,1.2873222270287221,1.5207470146622495,1.327429674475187,1.3950991382401723,1.4502217421396826,1.6473056353549316,1.3385637537846082,2.2337469003282044,0.9880986370665763,0.913855240137017,0.8259657421794235,1.3687445902638093,0.7343565441735584,1.5610862204239022
2020-04-24,1.8236238112701033,1.465037871207905,1.3659094144559134,1.7748593855002675,1.5406144026617072,1.4963925631424069,1.1101252690974832,1.0676773466463503,2.5781290081772417,2.580424623003896,1.2873222270287221,1.5207470146622495,1.2947034298852633,1.3950991382401723,1.4502217421396826,1.6473056353549316,1.3385637537846082,2.2337469003282044,0.9880986370665763,0.913855240137017,0.8259657421794235,1.3548952702962667,0.7343565441735584,1.5462895281484546
2020-04-25,1.8236238112701033,1.4611426465245458,1.3552611098676435,1.789958785208729,1.5492806617203168,1.4963925631424069,1.134406517062355,1.054018504086592,2.601366755041566,2.5580283607937035,1.2890499187979751,1.5397036066803687,1.292747502008275,1.4057943806152786,1.4487805365973212,1.6375848822312005,1.3591589885529467,2.2337469003282044,0.9880986370665763,0.9306468840277284,0.8429828158289145,1.333439804827277,0.758904291745814,1.5304718636646488
2020-04-26,1.8236238112701033,1.486231277728561,1.3262465596074775,1.7836270443022704,1.5452779007465032,1.4963925631424069,1.137975791196055,1.0304566082837245,2.648256976967094,2.5233087149848954,1.2922978600460713,1.5550681520707166,1.275549209409213,1.4329551612128726,1.4458618851128267,1.6274602293816405,1.377561397344455,2.2337469003282044,0.9880986370665763,0.9265605675658096,0.8290310179692643,1.3139289625797883,0.7417012695220395,1.5001362676862233
2020-04-27,1.8236238112701033,1.485962480548061,1.351649369401025,1.7818127522096128,1.5517433512733505,1.4872651628640179,1.13669340624483,1.012223273660259,2.6290813170028224,2.540100099552484,1.2889564968659681,1.5550681520707166,1.2860025670690116,1.4329551612128726,1.4586329115645045,1.6286428970440152,1.3780292614584035,2.2337469003282044,1.0019867666753948,0.9307314615057882,0.8400438662139635,1.3307297619094738,0.755855017947367,1.5081228814458272
2020-04-28,1.8209559664339543,1.4847385872567096,1.3529634865953848,1.7980497684247392,1.5678681971776682,1.5018153427531153,1.1445920860352201,1.012278223832736,2.61746513552038,2.525402896127692,1.2858020193029054,1.5550681520707166,1.3046541457503462,1.4329551612128726,1.4529619704232277,1.6397585865128244,1.3837020542387202,2.2337469003282044,1.0020233154948792,0.9370170811318483,0.8451435523319781,1.3143449374497578,0.7615050872074709,1.4954795720869751
